id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
8772,0.0,2011-03-31,,0,,34.70905689,-8.32776284,Zahanati,0,Rufiji,Mapogolo A,Mbeya,12,7,Mbarali,Madibira,0,True,GeoData Consultants Ltd,VWC,,False,0,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional needs repair
47717,0.0,2011-08-05,Jica,0,DWE,30.6699857,-1.05003656,Kwachristopher,0,Lake Victoria,Omukagando,Kagera,18,1,Karagwe,Murongo,0,True,GeoData Consultants Ltd,,,True,0,india mark ii,india mark ii,handpump,vwc,user-group,pay annually,annually,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
64348,0.0,2011-03-14,Amref,32,AMREF,39.18869666,-7.36298024,Njia Nne Zahanati,0,Rufiji,Njia Nne/ Mikele,Pwani,6,4,Mkuranga,Magawa,500,True,GeoData Consultants Ltd,VWC,,False,2007,india mark ii,india mark ii,handpump,vwc,user-group,never pay,never pay,unknown,unknown,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
74110,500.0,2013-02-21,Unicef,858,DWE,35.9027945,-10.48901414,Kwa Yustus Nyoni,0,Rufiji,Nganyangira,Ruvuma,10,5,Namtumbo,Msindo,96,True,GeoData Consultants Ltd,VWC,Mbimbi water gravity scheme,True,1993,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
66559,100.0,2011-06-07,Lwiji Italy,1606,Wananchi,35.22325131,-9.25774633,Kwa Marcus Mdage,0,Rufiji,Ivanginyi,Iringa,11,4,Njombe,Lupembe,25,True,GeoData Consultants Ltd,VWC,wanginyi water supplied sch,True,2010,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
10817,300.0,2011-03-12,Pema,377,Local te,37.77247768,-5.965323000000001,Kwa Kurunge,0,Wami / Ruvu,Apendae,Morogoro,5,6,Mvomero,Kanga,30,True,GeoData Consultants Ltd,VWC,,True,2007,swn 80,swn 80,handpump,vwc,user-group,pay monthly,monthly,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
60828,500.0,2011-03-30,Unicef,1424,DWE,34.63112558,-8.87922698,Kwa Mzee Mkongwi,0,Rufiji,Itandula B,Iringa,11,4,Njombe,Wanging'ombe,45,True,GeoData Consultants Ltd,WUA,wanging'ombe supply scheme,True,1978,gravity,gravity,gravity,wua,user-group,pay monthly,monthly,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
67522,0.0,2013-02-19,Private,0,Private,0.0,-2e-08,Mkuyuni,0,Lake Victoria,Mwagidamoga,Shinyanga,17,1,Bariadi,Nkololo,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
43097,0.0,2013-02-28,Government Of Tanzania,883,DWE,37.37816573,-3.32792331,Kwa Mzee Matei,0,Pangani,Muumini,Kilimanjaro,3,4,Moshi Rural,Old Moshi Mashariki,125,False,GeoData Consultants Ltd,VWC,Kidia kilemapunda,True,1975,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
52790,0.0,2011-03-11,Dhv,282,RWE,36.08758413,-8.37146855,Ofisini,0,Rufiji,Idulike,Morogoro,5,3,Kilombero,Mchombe,500,True,GeoData Consultants Ltd,,,True,1997,swn 80,swn 80,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
49372,0.0,2011-07-25,Hesawa,1137,DWE,32.93281958,-2.07541123,Kasahunga,0,Lake Victoria,Kasahunga,Mwanza,19,1,Ukerewe,Bwiro,250,True,GeoData Consultants Ltd,,,True,2001,other,other,other,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,other,other,functional needs repair
40277,0.0,2011-03-30,Government Of Tanzania,263,RWE,36.92078814,-7.76838588,Kwakibunda,0,Rufiji,Shuleni,Morogoro,5,3,Kilombero,Sanje,200,True,GeoData Consultants Ltd,WUA,Sanje Wa,True,1981,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
29566,0.0,2011-08-13,Hifab,0,Hesawa,33.29592061,-2.87044162,Kisima Cha Shuleni,0,Lake Victoria,Shilanona,Mwanza,19,4,Kwimba,Wala,0,True,GeoData Consultants Ltd,VWC,,True,0,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
49749,0.0,2011-08-05,He,0,HE,31.55370877,-1.63235454,Kwa Tega,0,Lake Victoria,Nyakahama,Kagera,18,3,Muleba,Bulyakashaju,0,True,GeoData Consultants Ltd,VWC,B,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
32049,0.0,2013-10-03,Government Of Tanzania,1087,Government,34.84355541,-10.50638316,Kwa Mzee Lingasangasa,0,Lake Nyasa,Maendeleo,Ruvuma,10,3,Mbinga,Ndogosi,96,,GeoData Consultants Ltd,VWC,Government,True,1980,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
29426,0.0,2012-10-16,Government Of Tanzania,0,DWE,33.85589636,-4.41859317,Shuleni,0,Internal,Isukamahela,Tabora,14,2,Igunga,Nguvu Moja,0,True,GeoData Consultants Ltd,Water authority,,False,0,afridev,afridev,handpump,vwc,user-group,pay annually,annually,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional needs repair
27907,0.0,2011-03-05,Semaki K,323,DWE,35.85156804,-8.72674928,Kwamponzi,0,Rufiji,Ngwasi,Morogoro,5,3,Kilombero,Mlimba,100,True,GeoData Consultants Ltd,VWC,,True,2002,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
38668,0.0,2011-03-25,Water,0,Water,36.4018385,-6.20511415,Kwa Mdami,0,Wami / Ruvu,,Dodoma,1,3,Kongwa,Kongwa Urban,0,True,GeoData Consultants Ltd,Water authority,Mlan,False,0,submersible,submersible,submersible,water authority,commercial,pay per bucket,per bucket,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,functional
26806,5.0,2013-11-03,Germany Republi,1089,CES,37.23823256,-3.27394469,Kwa Salome Josephat Malya,0,Pangani,Mula,Kilimanjaro,3,5,Hai,Machame Mashariki,25,True,GeoData Consultants Ltd,Water Board,Lyamungo-Umbwe water supply,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
23205,30000.0,2011-03-14,China Government,169,Ch,38.35156144,-6.62914426,Bwilingu Primary School,0,Wami / Ruvu,Kudiembe,Pwani,6,1,Bagamoyo,Chalinze,1306,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2003,ksb,submersible,submersible,parastatal,parastatal,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,non functional
47304,5000.0,2013-01-20,Tcrs,1180,TCRS,30.34481234,-5.58670446,Plot 15,0,Lake Tanganyika,Barabara 1,Rukwa,15,1,Mpanda,Mishamo,150,True,GeoData Consultants Ltd,Water authority,,True,1985,other,other,other,water authority,commercial,pay when scheme fails,on failure,soft,good,enough,enough,machine dbh,borehole,groundwater,hand pump,hand pump,non functional
49415,0.0,2013-01-16,Hesawa,1162,DWE,33.60614158,-2.1612081,Kwa Josia,0,Lake Victoria,Songambele,Mara,20,4,Bunda,Butimba,250,True,GeoData Consultants Ltd,WUG,,False,1996,other,other,other,wug,user-group,unknown,unknown,salty,salty,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
22527,0.0,2012-10-18,Rwssp,0,RWSSP,33.20846885,-3.86560807,Kwa Donald Kudema,0,Internal,Shabayanda,Shinyanga,17,3,Shinyanga Rural,Tinde,0,True,GeoData Consultants Ltd,WUG,,True,0,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional
33078,1000.0,2013-02-27,Mission,960,Mission,35.3808066,-10.72023834,Kwa Mzee Lusiusi,0,Ruvuma / Southern Coast,Nakawele A,Ruvuma,10,2,Songea Rural,Magagura,0,False,GeoData Consultants Ltd,VWC,Mradi wa maji wa mbinga mh,True,1977,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
55107,0.0,2013-08-02,Danida,560,DANIDA,34.85720969,-11.28910678,Kwa Mzee Ndungulu,0,Lake Nyasa,Nangombo Kati,Ruvuma,10,3,Mbinga,Kilosa,60,,GeoData Consultants Ltd,VWC,,True,1996,nira/tanira,nira/tanira,handpump,vwc,user-group,unknown,unknown,soft,good,dry,dry,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
15824,0.0,2011-07-15,Oxfam,0,OXFAM,30.82439797,-2.57276759,Baramba Sec School,0,Lake Victoria,K9,Kagera,18,30,Ngara,Rusumo,0,True,GeoData Consultants Ltd,Parastatal,,False,0,gravity,gravity,gravity,parastatal,parastatal,never pay,never pay,soft,good,dry,dry,rainwater harvesting,rainwater harvesting,surface,communal standpipe multiple,communal standpipe,non functional
36780,0.0,2013-01-28,District Council,414,District water department,39.00345979,-10.25028065,Mponda,0,Ruvuma / Southern Coast,Matopeni,Lindi,80,53,Ruangwa,Mnacho,125,,GeoData Consultants Ltd,,Ng'au,True,1974,gravity,gravity,gravity,unknown,unknown,unknown,unknown,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
1374,0.0,2011-02-27,Twe,2196,TWE,34.48724095,-9.5797693,none,0,Lake Nyasa,Igobi,Iringa,11,4,Njombe,Matola,50,True,GeoData Consultants Ltd,VWC,Idugal,False,2009,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
11966,500.0,2013-03-25,Government Of Tanzania,1822,DWE,36.62682027,-3.21112216,Olubomba,0,Internal,Olubomba,Arusha,2,2,Arusha Rural,Olkokola,150,True,GeoData Consultants Ltd,VWC,Olkokola pipe line,True,2004,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
36751,0.0,2011-03-25,Solidarm,266,DWE,36.47786762,-8.42807856,Mwana Manugwa,0,Rufiji,Ipera,Morogoro,5,4,Ulanga,Iragua,183,True,GeoData Consultants Ltd,,,True,2010,nira/tanira,nira/tanira,handpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
17070,0.0,2011-03-31,,0,,33.07781628,-9.39596672,Igalula,0,Lake Nyasa,Igalula,Mbeya,12,5,Ileje,Chitete,0,True,GeoData Consultants Ltd,VWC,,False,0,other - swn 81,other handpump,handpump,vwc,user-group,unknown,unknown,salty,salty,insufficient,insufficient,machine dbh,borehole,groundwater,hand pump,hand pump,functional
45577,0.0,2011-02-20,W.B,105,RDC,39.05952818,-7.62912327,Bungu Dispensary 2,0,Rufiji,Nyakilo,Pwani,60,53,Rufiji,Bungu,1,True,GeoData Consultants Ltd,VWC,,True,2004,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
33049,0.0,2013-03-15,Government Of Tanzania,1070,DWE,36.77580929,-3.46234704,Kwa Roma,0,Pangani,Maloloi,Arusha,2,2,Arusha Rural,Nduruma,300,True,GeoData Consultants Ltd,VWC,Munguishi pipe line,True,1978,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
48206,30.0,2013-01-25,Lips,11,LIPS,39.8889042,-10.13358684,Bondeni 2,0,Ruvuma / Southern Coast,Mkopwe,Lindi,18,2,Lindi Rural,Nachunyu,1,False,GeoData Consultants Ltd,VWC,LIPS Borehole Scheme,False,2006,nira/tanira,nira/tanira,handpump,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,non functional
36324,5000.0,2011-02-25,Wsdp,121,Wachina,38.8668745,-6.82266467,Rafsanjan Shuleni,120,Wami / Ruvu,Dengwa,Pwani,6,2,Kibaha,Soga,6,True,GeoData Consultants Ltd,Parastatal,upper ruvu,True,2010,mono,mono,motorpump,parastatal,parastatal,pay monthly,monthly,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,functional
48045,0.0,2011-04-15,,0,,33.86471473,-8.67594515,Kwa Mzee Ayubu,0,Rufiji,Mfinga,Mbeya,12,7,Mbarali,Utengule Usangu,0,True,GeoData Consultants Ltd,WUA,,False,0,gravity,gravity,gravity,wua,user-group,never pay,never pay,soft,good,seasonal,seasonal,river,river/lake,surface,communal standpipe,communal standpipe,functional
39845,5.0,2013-03-19,Germany Republi,930,CES,37.28095555,-3.35672587,Kwa Joyce Edward,0,Pangani,Kiangaa,Kilimanjaro,3,5,Hai,Machame Kusini,50,True,GeoData Consultants Ltd,Water Board,Lyamungo-Umbwe water supply,True,1999,gravity,gravity,gravity,water board,user-group,pay per bucket,per bucket,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
28848,0.0,2012-10-16,Government Of Tanzania,1269,Government,34.00601874,-1.61975275,Shuleni,0,Lake Victoria,Central,Mara,20,3,Musoma Rural,Bwiregi,735,,GeoData Consultants Ltd,VWC,,True,1975,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
33260,0.0,2011-03-14,Mkinga Distric Coun,0,DWE,38.86647908,-4.82498537,Mwanyumba Primary Shool,0,Pangani,Mwanyumba A,Tanga,4,8,Mkinga,Maramba,350,True,GeoData Consultants Ltd,VWC,Magati gravity water,True,2010,gravity,gravity,gravity,vwc,user-group,never pay,never pay,salty,salty,enough,enough,spring,spring,groundwater,other,other,functional
50413,100.0,2013-03-23,0,67,0,39.13323662,-6.68484729,Intipike,0,Wami / Ruvu,Madala Kati,Dar es Salaam,7,1,Kinondoni,Kunduchi,356,True,GeoData Consultants Ltd,VWC,M,False,2010,submersible,submersible,submersible,vwc,user-group,pay per bucket,per bucket,soft,good,enough,enough,river,river/lake,surface,communal standpipe,communal standpipe,functional
44498,0.0,2012-10-07,Netherlands,0,DWE,33.71886636,-3.05432693,Mlimani B,0,Lake Victoria,Ging'Hi,Shinyanga,17,2,Maswa,Buchambi,0,True,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,pay when scheme fails,on failure,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
9124,0.0,2013-01-27,Dwsp,0,DWE,0.0,-2e-08,Liambilo,0,Lake Victoria,Mwabuzabuziku,Shinyanga,17,1,Bariadi,Nkoma,0,,GeoData Consultants Ltd,WUG,,False,0,nira/tanira,nira/tanira,handpump,wug,user-group,unknown,unknown,soft,good,enough,enough,shallow well,shallow well,groundwater,hand pump,hand pump,functional
69857,0.0,2011-03-16,Government Of Tanzania,0,Gove,35.68331682,-5.92999966,Shule,0,Internal,Shulen,Dodoma,1,6,Bahi,Mundemu,0,True,GeoData Consultants Ltd,VWC,Mund,True,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,enough,enough,machine dbh,borehole,groundwater,communal standpipe,communal standpipe,non functional
27406,0.0,2013-01-29,Finw,196,FinW,39.77746351,-10.74002041,Majengo,0,Ruvuma / Southern Coast,Majengo,Mtwara,9,4,Tandahimba,Kitama,1,True,GeoData Consultants Ltd,Water Board,Borehole,True,1982,submersible,submersible,submersible,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
13731,0.0,2013-02-08,Lga,202,LGA,39.15880584,-11.02789811,Sokoni,0,Ruvuma / Southern Coast,Pacha Nne,Mtwara,90,33,Masasi,Mchauru,90,True,GeoData Consultants Ltd,VWC,,True,1990,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
63925,0.0,2011-07-14,Danida,0,Central government,33.873368,-9.62448836,Kwa Amrike Mwangalaba,0,Lake Nyasa,Njikula,Mbeya,12,3,Kyela,Ikolo,0,True,GeoData Consultants Ltd,VWC,Ngana water supplied scheme,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,dry,dry,spring,spring,groundwater,communal standpipe,communal standpipe,non functional
65798,0.0,2013-02-13,Government Of Tanzania,1382,DWE,30.69875502,-3.55502186,Nangurube,0,Lake Tanganyika,Nyasogo,Kigoma,16,1,Kibondo,Misezero,200,True,GeoData Consultants Ltd,VWC,,False,2004,gravity,gravity,gravity,vwc,user-group,unknown,unknown,unknown,unknown,insufficient,insufficient,spring,spring,groundwater,improved spring,improved spring,functional
26531,500.0,2013-03-24,Government Of Tanzania,1797,DWE,36.61790665,-3.21041983,Salunga,0,Internal,Salunga,Arusha,2,2,Arusha Rural,Olkokola,150,True,GeoData Consultants Ltd,VWC,Olkokola pipe line,True,1990,gravity,gravity,gravity,vwc,user-group,pay when scheme fails,on failure,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
35807,2000.0,2011-03-01,Danida,1532,DANID,35.90973422,-7.72854821,none,0,Rufiji,Morogoro,Iringa,11,7,Kilolo,Irole,20,True,GeoData Consultants Ltd,VWC,mbigil,True,1985,gravity,gravity,gravity,vwc,user-group,pay annually,annually,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
33312,0.0,2011-04-11,Water,0,Commu,35.88462127,-6.06410561,Shule Ya Msingi Mahomanyika,0,Wami / Ruvu,Sokoine,Dodoma,1,5,Dodoma Urban,Nzuguni,0,True,GeoData Consultants Ltd,VWC,Maho,False,0,mono,mono,motorpump,vwc,user-group,never pay,never pay,soft,good,dry,dry,machine dbh,borehole,groundwater,communal standpipe multiple,communal standpipe,non functional
42759,0.0,2013-04-03,Adra,1270,Adra/Community,36.92345816,-3.338464,Joseph,0,Pangani,Chemchem,Arusha,2,7,Meru,Kikatiti,120,True,GeoData Consultants Ltd,VWC,Mambreni gravity water supply,True,2003,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,insufficient,insufficient,river,river/lake,surface,communal standpipe,communal standpipe,non functional
4595,0.0,2011-03-18,Water,0,Gover,36.3954871,-6.65973396,Kwa Pascal,0,Wami / Ruvu,Mabatini A,Dodoma,1,1,Mpwapwa,Kibakwe,0,True,GeoData Consultants Ltd,VWC,Iyen,True,0,gravity,gravity,gravity,vwc,user-group,never pay,never pay,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
88,0.0,2013-02-15,Dwsp,1338,DWE,34.0994224,-2.88591624,Nzugwimlole A,0,Lake Victoria,Itunduja,Shinyanga,17,1,Bariadi,Bunamhala,700,True,GeoData Consultants Ltd,WUG,,False,2001,nira/tanira,nira/tanira,handpump,wug,user-group,never pay,never pay,salty abandoned,salty,insufficient,insufficient,shallow well,shallow well,groundwater,hand pump,hand pump,functional needs repair
26238,0.0,2013-02-25,Government Of Tanzania,1483,DWE,37.42762194,-3.29705212,Kwa Dailes,0,Pangani,Lyangoloko,Kilimanjaro,3,4,Moshi Rural,Kimochi,80,True,GeoData Consultants Ltd,VWC,Kimarare,True,1974,gravity,gravity,gravity,vwc,user-group,unknown,unknown,soft,good,enough,enough,spring,spring,groundwater,communal standpipe,communal standpipe,functional
5508,500.0,2013-02-12,Danida,862,DANIDA,36.02491348,-10.54744062,Kwa Hassan,0,Rufiji,Nahoro B,Ruvuma,10,5,Namtumbo,Msindo,120,True,GeoData Consultants Ltd,VWC,Libango water use group scheme,True,1990,gravity,gravity,gravity,vwc,user-group,pay monthly,monthly,soft,good,dry,dry,river,river/lake,surface,communal standpipe,communal standpipe,non functional
60420,20.0,2013-03-16,Government Of Tanzania,947,DWE,36.858518,-3.51627549,Kwa Jackson,0,Pangani,Marurani Kusini,Arusha,2,2,Arusha Rural,Nduruma,200,True,GeoData Consultants Ltd,VWC,Machumba estate pipe line,True,1980,gravity,gravity,gravity,vwc,user-group,pay per bucket,per bucket,soft,good,insufficient,insufficient,spring,spring,groundwater,communal standpipe,communal standpipe,functional
